"","dataset","Medal"
"1000","DBPedia","Gold"
"1001","DBPedia","Gold"
"1002","DBPedia","Gold"
"1003","DBPedia","Gold"
"1004","DBPedia","Gold"
"1005","DBPedia","Gold"
"1006","DBPedia","Gold"
"1007","DBPedia","Gold"
"1008","DBPedia","Gold"
"1009","DBPedia","Gold"
"1010","DBPedia","Gold"
"1011","DBPedia","Gold"
"1012","DBPedia","Gold"
"1013","DBPedia","Gold"
"1014","DBPedia","Gold"
"1015","DBPedia","Gold"
"1016","DBPedia","Gold"
"1017","DBPedia","Gold"
"1018","DBPedia","Gold"
"1019","DBPedia","Gold"
"1020","DBPedia","Gold"
"1021","DBPedia","Gold"
"1022","DBPedia","Gold"
"1023","DBPedia","Gold"
"1024","DBPedia","Gold"
"1025","DBPedia","Gold"
"1026","DBPedia","Gold"
"1027","DBPedia","Gold"
"1028","DBPedia","Gold"
"1029","DBPedia","Gold"
"1030","DBPedia","Gold"
"1031","DBPedia","Gold"
"1032","DBPedia","Gold"
"1033","DBPedia","Gold"
"1034","DBPedia","Gold"
"1035","DBPedia","Gold"
"1036","DBPedia","Gold"
"1037","DBPedia","Gold"
"1038","DBPedia","Gold"
"1039","DBPedia","Gold"
"1040","DBPedia","Gold"
"1041","DBPedia","Gold"
"1042","DBPedia","Gold"
"1043","DBPedia","Gold"
"1044","DBPedia","Gold"
"1045","DBPedia","Gold"
"1046","DBPedia","Gold"
"1047","DBPedia","Gold"
"1048","DBPedia","Gold"
"1049","DBPedia","Gold"
"1050","DBPedia","Gold"
"1051","DBPedia","Gold"
"1052","DBPedia","Gold"
"1053","DBPedia","Gold"
"1054","DBPedia","Gold"
"1055","DBPedia","Gold"
"1056","DBPedia","Gold"
"1057","DBPedia","Gold"
"1058","DBPedia","Gold"
"1059","DBPedia","Gold"
"1060","DBPedia","Gold"
"1061","DBPedia","Gold"
"1062","DBPedia","Gold"
"1063","DBPedia","Gold"
"1064","DBPedia","Gold"
"1065","DBPedia","Gold"
"1066","DBPedia","Gold"
"1067","DBPedia","Gold"
"1068","DBPedia","Gold"
"1069","DBPedia","Gold"
"1070","DBPedia","Gold"
"1071","DBPedia","Gold"
"1072","DBPedia","Gold"
"1073","DBPedia","Gold"
"1074","DBPedia","Gold"
"1075","DBPedia","Gold"
"1076","DBPedia","Gold"
"1077","DBPedia","Gold"
"1078","DBPedia","Gold"
"1079","DBPedia","Gold"
"1080","DBPedia","Gold"
"1081","DBPedia","Gold"
"1082","DBPedia","Gold"
"1083","DBPedia","Gold"
"1084","DBPedia","Gold"
"1085","DBPedia","Gold"
"1086","DBPedia","Gold"
"1087","DBPedia","Gold"
"1088","DBPedia","Gold"
"1089","DBPedia","Gold"
"1090","DBPedia","Gold"
"1091","DBPedia","Gold"
"1092","DBPedia","Gold"
"1093","DBPedia","Gold"
"1094","DBPedia","Gold"
"1095","DBPedia","Gold"
"1096","DBPedia","Gold"
"1097","DBPedia","Gold"
"1098","DBPedia","Gold"
"1099","DBPedia","Gold"
"1100","DBPedia","Gold"
"1101","DBPedia","Gold"
"1102","DBPedia","Gold"
"1103","DBPedia","Gold"
"1104","DBPedia","Gold"
"1105","DBPedia","Gold"
"1106","DBPedia","Gold"
"1107","DBPedia","Gold"
"1108","DBPedia","Gold"
"1109","DBPedia","Gold"
"1110","DBPedia","Gold"
"1111","DBPedia","Gold"
"1112","DBPedia","Gold"
"1113","DBPedia","Gold"
"1114","DBPedia","Gold"
"1115","DBPedia","Gold"
"1116","DBPedia","Gold"
"1117","DBPedia","Gold"
"1118","DBPedia","Gold"
"1119","DBPedia","Gold"
"1120","DBPedia","Gold"
"1121","DBPedia","Gold"
"1122","DBPedia","Gold"
"1123","DBPedia","Gold"
"1124","DBPedia","Gold"
"1125","DBPedia","Gold"
"1126","DBPedia","Gold"
"1127","DBPedia","Gold"
"1128","DBPedia","Gold"
"1129","DBPedia","Gold"
"1130","DBPedia","Gold"
"1131","DBPedia","Gold"
"1132","DBPedia","Gold"
"1133","DBPedia","Gold"
"1134","DBPedia","Gold"
"1135","DBPedia","Gold"
"1136","DBPedia","Gold"
"1137","DBPedia","Gold"
"1138","DBPedia","Gold"
"1139","DBPedia","Gold"
"1140","DBPedia","Gold"
"1141","DBPedia","Gold"
"1142","DBPedia","Gold"
"1143","DBPedia","Gold"
"1144","DBPedia","Gold"
"1145","DBPedia","Gold"
"1146","DBPedia","Gold"
"1147","DBPedia","Gold"
"1148","DBPedia","Gold"
"1149","DBPedia","Gold"
"1150","DBPedia","Gold"
"1151","DBPedia","Gold"
"1152","DBPedia","Gold"
"1153","DBPedia","Gold"
"1154","DBPedia","Gold"
"1155","DBPedia","Gold"
"1156","DBPedia","Gold"
"1157","DBPedia","Gold"
"1158","DBPedia","Gold"
"1159","DBPedia","Gold"
"1160","DBPedia","Gold"
"1161","DBPedia","Gold"
"1162","DBPedia","Gold"
"1163","DBPedia","Gold"
"1164","DBPedia","Gold"
"1165","DBPedia","Gold"
"1166","DBPedia","Gold"
"1167","DBPedia","Gold"
"1168","DBPedia","Gold"
"1169","DBPedia","Gold"
"1170","DBPedia","Gold"
"1171","DBPedia","Gold"
"1172","DBPedia","Gold"
"1173","DBPedia","Gold"
"1174","DBPedia","Gold"
"1175","DBPedia","Gold"
"1176","DBPedia","Gold"
"1177","DBPedia","Gold"
"1178","DBPedia","Gold"
"1179","DBPedia","Gold"
"1180","DBPedia","Gold"
"1181","DBPedia","Gold"
"1182","DBPedia","Gold"
"1183","DBPedia","Gold"
"1184","DBPedia","Gold"
"1185","DBPedia","Gold"
"1186","DBPedia","Gold"
"1187","DBPedia","Gold"
"1188","DBPedia","Gold"
"1189","DBPedia","Gold"
"1190","DBPedia","Gold"
"1191","DBPedia","Gold"
"1192","DBPedia","Gold"
"1193","DBPedia","Gold"
"1194","DBPedia","Gold"
"1195","DBPedia","Gold"
"1196","DBPedia","Gold"
"1197","DBPedia","Gold"
"1198","DBPedia","Gold"
"1199","DBPedia","Gold"
"1200","DBPedia","Gold"
"1201","DBPedia","Gold"
"1202","DBPedia","Gold"
"1203","DBPedia","Gold"
"1204","DBPedia","Gold"
"1205","DBPedia","Gold"
"1206","DBPedia","Gold"
"1207","DBPedia","Gold"
"1208","DBPedia","Gold"
"1209","DBPedia","Gold"
"1210","DBPedia","Gold"
"1211","DBPedia","Gold"
"1212","DBPedia","Gold"
"1213","DBPedia","Gold"
"1214","DBPedia","Gold"
"1215","DBPedia","Gold"
"1216","DBPedia","Gold"
"1217","DBPedia","Gold"
"1218","DBPedia","Gold"
"1219","DBPedia","Gold"
"1220","DBPedia","Gold"
"1221","DBPedia","Gold"
"1222","DBPedia","Gold"
"1223","DBPedia","Gold"
"1224","DBPedia","Gold"
"1225","DBPedia","Gold"
"1226","DBPedia","Gold"
"1227","DBPedia","Gold"
"1228","DBPedia","Gold"
"1229","DBPedia","Gold"
"1230","DBPedia","Gold"
"1231","DBPedia","Gold"
"1232","DBPedia","Gold"
"1233","DBPedia","Gold"
"1234","DBPedia","Gold"
"1235","DBPedia","Gold"
"1236","DBPedia","Gold"
"1237","DBPedia","Gold"
"1238","DBPedia","Gold"
"1239","DBPedia","Gold"
"1240","DBPedia","Gold"
"1241","DBPedia","Gold"
"1242","DBPedia","Gold"
"1243","DBPedia","Gold"
"1244","DBPedia","Gold"
"1245","DBPedia","Gold"
"1246","DBPedia","Gold"
"1247","DBPedia","Gold"
"1248","DBPedia","Gold"
"1249","DBPedia","Gold"
"1250","DBPedia","Gold"
"1251","DBPedia","Gold"
"1252","DBPedia","Gold"
"1253","DBPedia","Gold"
"1254","DBPedia","Gold"
"1255","DBPedia","Gold"
"1256","DBPedia","Gold"
"1257","DBPedia","Gold"
"1258","DBPedia","Gold"
"1259","DBPedia","Gold"
"1260","DBPedia","Gold"
"1261","DBPedia","Gold"
"1262","DBPedia","Gold"
"1263","DBPedia","Gold"
"1264","DBPedia","Gold"
"1265","DBPedia","Gold"
"1266","DBPedia","Gold"
"1267","DBPedia","Gold"
"1268","DBPedia","Gold"
"1269","DBPedia","Gold"
"1270","DBPedia","Gold"
"1271","DBPedia","Gold"
"1272","DBPedia","Gold"
"1273","DBPedia","Gold"
"1274","DBPedia","Gold"
"1275","DBPedia","Gold"
"1276","DBPedia","Gold"
"1277","DBPedia","Gold"
"1278","DBPedia","Gold"
"1279","DBPedia","Gold"
"1280","DBPedia","Gold"
"1281","DBPedia","Gold"
"1282","DBPedia","Gold"
"1283","DBPedia","Gold"
"1284","DBPedia","Gold"
"1285","DBPedia","Gold"
"1286","DBPedia","Gold"
"1287","DBPedia","Gold"
"1288","DBPedia","Gold"
"1289","DBPedia","Gold"
"1290","DBPedia","Gold"
"1291","DBPedia","Gold"
"1292","DBPedia","Gold"
"1293","DBPedia","Gold"
"1294","DBPedia","Gold"
"1295","DBPedia","Gold"
"1296","DBPedia","Gold"
"1297","DBPedia","Gold"
"1298","DBPedia","Gold"
"1299","DBPedia","Gold"
"1300","DBPedia","Gold"
"1301","DBPedia","Gold"
"1302","DBPedia","Gold"
"1303","DBPedia","Gold"
"1304","DBPedia","Gold"
"1305","DBPedia","Gold"
"1306","DBPedia","Gold"
"1307","DBPedia","Gold"
"1308","DBPedia","Gold"
"1309","DBPedia","Gold"
"1310","DBPedia","Gold"
"1311","DBPedia","Gold"
"1312","DBPedia","Gold"
"1313","DBPedia","Gold"
"1314","DBPedia","Gold"
"1315","DBPedia","Gold"
"1316","DBPedia","Gold"
"1317","DBPedia","Gold"
"1318","DBPedia","Gold"
"1319","DBPedia","Gold"
"1320","DBPedia","Gold"
"1321","DBPedia","Gold"
"1322","DBPedia","Gold"
"1323","DBPedia","Gold"
"1324","DBPedia","Gold"
"1325","DBPedia","Gold"
"1326","DBPedia","Gold"
"1327","DBPedia","Gold"
"1328","DBPedia","Gold"
"1329","DBPedia","Gold"
"1330","DBPedia","Gold"
"1331","DBPedia","Gold"
"1332","DBPedia","Gold"
"1333","DBPedia","Gold"
"1334","DBPedia","Gold"
"1335","DBPedia","Gold"
"1336","DBPedia","Gold"
"1337","DBPedia","Gold"
"1338","DBPedia","Gold"
"1339","DBPedia","Gold"
"1340","DBPedia","Gold"
"1341","DBPedia","Gold"
"1342","DBPedia","Gold"
"1343","DBPedia","Gold"
"1344","DBPedia","Gold"
"1345","DBPedia","Gold"
"1346","DBPedia","Gold"
"1347","DBPedia","Gold"
"1348","DBPedia","Gold"
"1349","DBPedia","Gold"
"1350","DBPedia","Gold"
"1351","DBPedia","Gold"
"1352","DBPedia","Gold"
"1353","DBPedia","Gold"
"1354","DBPedia","Gold"
"1355","DBPedia","Gold"
"1356","DBPedia","Gold"
"1357","DBPedia","Gold"
"1358","DBPedia","Gold"
"1359","DBPedia","Gold"
"1360","DBPedia","Gold"
"1361","DBPedia","Gold"
"1362","DBPedia","Gold"
"1363","DBPedia","Gold"
"1364","DBPedia","Gold"
"1365","DBPedia","Gold"
"1366","DBPedia","Gold"
"1367","DBPedia","Gold"
"1368","DBPedia","Gold"
"1369","DBPedia","Gold"
"1370","DBPedia","Gold"
"1371","DBPedia","Gold"
"1372","DBPedia","Gold"
"1373","DBPedia","Gold"
"1374","DBPedia","Gold"
"1375","DBPedia","Gold"
"1376","DBPedia","Gold"
"1377","DBPedia","Gold"
"1378","DBPedia","Gold"
"1379","DBPedia","Gold"
"1380","DBPedia","Gold"
"1381","DBPedia","Gold"
"1382","DBPedia","Gold"
"1383","DBPedia","Gold"
"1384","DBPedia","Gold"
"1385","DBPedia","Gold"
"1386","DBPedia","Gold"
"1387","DBPedia","Gold"
"1388","DBPedia","Gold"
"1389","DBPedia","Gold"
"1390","DBPedia","Gold"
"1391","DBPedia","Gold"
"1392","DBPedia","Gold"
"1393","DBPedia","Gold"
"1394","DBPedia","Gold"
"1395","DBPedia","Gold"
"1396","DBPedia","Gold"
"1397","DBPedia","Gold"
"1398","DBPedia","Gold"
"1399","DBPedia","Gold"
"1400","DBPedia","Gold"
"1401","DBPedia","Gold"
"1402","DBPedia","Gold"
"1403","DBPedia","Gold"
"1404","DBPedia","Gold"
"1405","DBPedia","Gold"
"1406","DBPedia","Gold"
"1407","DBPedia","Gold"
"1408","DBPedia","Gold"
"1409","DBPedia","Gold"
"1410","DBPedia","Gold"
"1411","DBPedia","Gold"
"1412","DBPedia","Gold"
"1413","DBPedia","Gold"
"1414","DBPedia","Gold"
"1415","DBPedia","Gold"
"1416","DBPedia","Gold"
"1417","DBPedia","Gold"
"1418","DBPedia","Gold"
"1419","DBPedia","Gold"
"1420","DBPedia","Gold"
"1421","DBPedia","Gold"
"1422","DBPedia","Gold"
"1423","DBPedia","Gold"
"1424","DBPedia","Gold"
"1425","DBPedia","Gold"
"1426","DBPedia","Gold"
"1427","DBPedia","Gold"
"1428","DBPedia","Gold"
"1429","DBPedia","Gold"
"1430","DBPedia","Gold"
"1431","DBPedia","Gold"
"1432","DBPedia","Gold"
"1433","DBPedia","Gold"
"1434","DBPedia","Gold"
"1435","DBPedia","Gold"
"1436","DBPedia","Gold"
"1437","DBPedia","Gold"
"1438","DBPedia","Gold"
"1439","DBPedia","Gold"
"1440","DBPedia","Gold"
"1441","DBPedia","Gold"
"1442","DBPedia","Gold"
"1443","DBPedia","Gold"
"1444","DBPedia","Gold"
"1445","DBPedia","Gold"
"1446","DBPedia","Gold"
"1447","DBPedia","Gold"
"1448","DBPedia","Gold"
"1449","DBPedia","Gold"
"1450","DBPedia","Gold"
"1451","DBPedia","Gold"
"1452","DBPedia","Gold"
"1453","DBPedia","Gold"
"1454","DBPedia","Gold"
"1455","DBPedia","Gold"
"1456","DBPedia","Gold"
"1457","DBPedia","Gold"
"1458","DBPedia","Gold"
"1459","DBPedia","Gold"
"1460","DBPedia","Gold"
"1461","DBPedia","Gold"
"1462","DBPedia","Gold"
"1463","DBPedia","Gold"
"1464","DBPedia","Gold"
"1465","DBPedia","Gold"
"1466","DBPedia","Gold"
"1467","DBPedia","Gold"
"1468","DBPedia","Gold"
"1469","DBPedia","Gold"
"1470","DBPedia","Gold"
"1471","DBPedia","Gold"
"1472","DBPedia","Gold"
"1473","DBPedia","Gold"
"1474","DBPedia","Gold"
"1475","DBPedia","Gold"
"1476","DBPedia","Gold"
"1477","DBPedia","Gold"
"1478","DBPedia","Gold"
"1479","DBPedia","Gold"
"1480","DBPedia","Gold"
"1481","DBPedia","Gold"
"1482","DBPedia","Gold"
"1483","DBPedia","Gold"
"1484","DBPedia","Gold"
"1485","DBPedia","Gold"
"1486","DBPedia","Gold"
"1487","DBPedia","Gold"
"1488","DBPedia","Gold"
"1489","DBPedia","Gold"
"1490","DBPedia","Gold"
"1491","DBPedia","Gold"
"1492","DBPedia","Gold"
"1493","DBPedia","Gold"
"1494","DBPedia","Gold"
"1495","DBPedia","Gold"
"1496","DBPedia","Gold"
"1497","DBPedia","Gold"
"1498","DBPedia","Gold"
"1499","DBPedia","Gold"
"1500","DBPedia","Gold"
"1501","DBPedia","Gold"
"1502","DBPedia","Gold"
"1503","DBPedia","Gold"
"1504","DBPedia","Gold"
"1505","DBPedia","Gold"
"1506","DBPedia","Gold"
"1507","DBPedia","Gold"
"1508","DBPedia","Gold"
"1509","DBPedia","Gold"
"1510","DBPedia","Gold"
"1511","DBPedia","Gold"
"1512","DBPedia","Gold"
"1513","DBPedia","Gold"
"1514","DBPedia","Gold"
"1515","DBPedia","Gold"
"1516","DBPedia","Gold"
"1517","DBPedia","Gold"
"1518","DBPedia","Gold"
"1519","DBPedia","Gold"
"1520","DBPedia","Gold"
"1521","DBPedia","Gold"
"1522","DBPedia","Gold"
"1523","DBPedia","Gold"
"1524","DBPedia","Gold"
"1525","DBPedia","Gold"
"1526","DBPedia","Gold"
"1527","DBPedia","Gold"
"1528","DBPedia","Gold"
"1529","DBPedia","Gold"
"1530","DBPedia","Gold"
"1531","DBPedia","Gold"
"1532","DBPedia","Gold"
"1533","DBPedia","Gold"
"1534","DBPedia","Gold"
"1535","DBPedia","Gold"
"1536","DBPedia","Gold"
"1537","DBPedia","Gold"
"1538","DBPedia","Gold"
"1539","DBPedia","Gold"
"1540","DBPedia","Gold"
"1541","DBPedia","Gold"
"1542","DBPedia","Gold"
"1543","DBPedia","Gold"
"1544","DBPedia","Gold"
"1545","DBPedia","Gold"
"1546","DBPedia","Gold"
"1547","DBPedia","Gold"
"1548","DBPedia","Gold"
"1549","DBPedia","Gold"
"1550","DBPedia","Gold"
"1551","DBPedia","Gold"
"1552","DBPedia","Gold"
"1553","DBPedia","Gold"
"1554","DBPedia","Gold"
"1555","DBPedia","Gold"
"1556","DBPedia","Gold"
"1557","DBPedia","Gold"
"1558","DBPedia","Gold"
"1559","DBPedia","Gold"
"1560","DBPedia","Gold"
"1561","DBPedia","Gold"
"1562","DBPedia","Gold"
"1563","DBPedia","Gold"
"1564","DBPedia","Gold"
"1565","DBPedia","Gold"
"1566","DBPedia","Gold"
"1567","DBPedia","Gold"
"1568","DBPedia","Gold"
"1569","DBPedia","Gold"
"1570","DBPedia","Gold"
"1571","DBPedia","Gold"
"1572","DBPedia","Gold"
"1573","DBPedia","Gold"
"1574","DBPedia","Gold"
"1575","DBPedia","Gold"
"1576","DBPedia","Gold"
"1577","DBPedia","Gold"
"1578","DBPedia","Gold"
"1579","DBPedia","Gold"
"1580","DBPedia","Gold"
"1581","DBPedia","Gold"
"1582","DBPedia","Gold"
"1583","DBPedia","Gold"
"1584","DBPedia","Gold"
"1585","DBPedia","Gold"
"1586","DBPedia","Gold"
"1587","DBPedia","Gold"
"1588","DBPedia","Gold"
"1589","DBPedia","Gold"
"1590","DBPedia","Gold"
"1591","DBPedia","Gold"
"1592","DBPedia","Gold"
"1593","DBPedia","Gold"
"1594","DBPedia","Gold"
"1595","DBPedia","Gold"
"1596","DBPedia","Gold"
"1597","DBPedia","Gold"
"1598","DBPedia","Gold"
"1599","DBPedia","Gold"
"1600","DBPedia","Gold"
"1601","DBPedia","Gold"
"1602","DBPedia","Gold"
"1603","DBPedia","Gold"
"1604","DBPedia","Gold"
"1605","DBPedia","Gold"
"1606","DBPedia","Gold"
"1607","DBPedia","Gold"
"1608","DBPedia","Gold"
"1609","DBPedia","Gold"
"1610","DBPedia","Gold"
"1611","DBPedia","Gold"
"1612","DBPedia","Gold"
"1613","DBPedia","Gold"
"1614","DBPedia","Gold"
"1615","DBPedia","Gold"
"1616","DBPedia","Gold"
"1617","DBPedia","Gold"
"1618","DBPedia","Gold"
"1619","DBPedia","Gold"
"1620","DBPedia","Gold"
"1621","DBPedia","Gold"
"1622","DBPedia","Gold"
"1623","DBPedia","Gold"
"1624","DBPedia","Gold"
"1625","DBPedia","Gold"
"1626","DBPedia","Gold"
"1627","DBPedia","Gold"
"1628","DBPedia","Gold"
"1629","DBPedia","Gold"
"1630","DBPedia","Gold"
"1631","DBPedia","Gold"
"1632","DBPedia","Gold"
"1633","DBPedia","Gold"
"1634","DBPedia","Gold"
"1635","DBPedia","Gold"
"1636","DBPedia","Gold"
"1637","DBPedia","Gold"
"1638","DBPedia","Gold"
"1639","DBPedia","Gold"
"1640","DBPedia","Gold"
"1641","DBPedia","Gold"
"1642","DBPedia","Gold"
"1643","DBPedia","Gold"
"1644","DBPedia","Gold"
"1645","DBPedia","Gold"
"1646","DBPedia","Gold"
"1647","DBPedia","Gold"
"1648","DBPedia","Gold"
"1649","DBPedia","Gold"
"1650","DBPedia","Gold"
"1651","DBPedia","Gold"
"1652","DBPedia","Gold"
"1653","DBPedia","Gold"
"1654","DBPedia","Gold"
"1655","DBPedia","Gold"
"1656","DBPedia","Gold"
"1657","DBPedia","Gold"
"1658","DBPedia","Gold"
"1659","DBPedia","Gold"
"1660","DBPedia","Gold"
"1661","DBPedia","Gold"
"1662","DBPedia","Gold"
"1663","DBPedia","Gold"
"1664","DBPedia","Gold"
"1665","DBPedia","Gold"
"1666","DBPedia","Gold"
"1667","DBPedia","Gold"
"1668","DBPedia","Gold"
"1669","DBPedia","Gold"
"1670","DBPedia","Gold"
"1671","DBPedia","Gold"
"1672","DBPedia","Gold"
"1673","DBPedia","Gold"
"1674","DBPedia","Gold"
"1675","DBPedia","Gold"
"1676","DBPedia","Gold"
"1677","DBPedia","Gold"
"1678","DBPedia","Gold"
"1679","DBPedia","Gold"
"1680","DBPedia","Gold"
"1681","DBPedia","Gold"
"1682","DBPedia","Gold"
"1683","DBPedia","Gold"
"1684","DBPedia","Gold"
"1685","DBPedia","Gold"
"1686","DBPedia","Gold"
"1687","DBPedia","Gold"
"1688","DBPedia","Gold"
"1689","DBPedia","Gold"
"1690","DBPedia","Gold"
"1691","DBPedia","Gold"
"1692","DBPedia","Gold"
"1693","DBPedia","Gold"
"1694","DBPedia","Gold"
"1695","DBPedia","Gold"
"1696","DBPedia","Gold"
"1697","DBPedia","Gold"
"1698","DBPedia","Gold"
"1699","DBPedia","Gold"
"1700","DBPedia","Gold"
"1701","DBPedia","Gold"
"1702","DBPedia","Gold"
"1703","DBPedia","Gold"
"1704","DBPedia","Gold"
"1705","DBPedia","Gold"
"1706","DBPedia","Gold"
"1707","DBPedia","Gold"
"1708","DBPedia","Gold"
"1709","DBPedia","Gold"
"1710","DBPedia","Gold"
"1711","DBPedia","Gold"
"1712","DBPedia","Gold"
"1713","DBPedia","Gold"
"1714","DBPedia","Gold"
"1715","DBPedia","Gold"
"1716","DBPedia","Gold"
"1717","DBPedia","Gold"
"1718","DBPedia","Gold"
"1719","DBPedia","Gold"
"1720","DBPedia","Gold"
"1721","DBPedia","Gold"
"1722","DBPedia","Gold"
"1723","DBPedia","Gold"
"1724","DBPedia","Gold"
"1725","DBPedia","Gold"
"1726","DBPedia","Gold"
"1727","DBPedia","Gold"
"1728","DBPedia","Gold"
"1729","DBPedia","Gold"
"1730","DBPedia","Gold"
"1731","DBPedia","Gold"
"1732","DBPedia","Gold"
"1733","DBPedia","Gold"
"1734","DBPedia","Gold"
"1735","DBPedia","Gold"
"1736","DBPedia","Gold"
"1737","DBPedia","Gold"
"1738","DBPedia","Gold"
"1739","DBPedia","Gold"
"1740","DBPedia","Gold"
"1741","DBPedia","Gold"
"1742","DBPedia","Gold"
"1743","DBPedia","Gold"
"1744","DBPedia","Gold"
"1745","DBPedia","Gold"
"1746","DBPedia","Gold"
"1747","DBPedia","Gold"
"1748","DBPedia","Gold"
"1749","DBPedia","Gold"
"1750","DBPedia","Gold"
"1751","DBPedia","Gold"
"1752","DBPedia","Gold"
"1753","DBPedia","Gold"
"1754","DBPedia","Gold"
"1755","DBPedia","Gold"
"1756","DBPedia","Gold"
"1757","DBPedia","Gold"
"1758","DBPedia","Gold"
"1759","DBPedia","Gold"
"1760","DBPedia","Gold"
"1761","DBPedia","Gold"
"1762","DBPedia","Gold"
"1763","DBPedia","Gold"
"1764","DBPedia","Gold"
"1765","DBPedia","Gold"
"1766","DBPedia","Gold"
"1767","DBPedia","Gold"
"1768","DBPedia","Gold"
"1769","DBPedia","Gold"
"1770","DBPedia","Gold"
"1771","DBPedia","Gold"
"1772","DBPedia","Gold"
"1773","DBPedia","Gold"
"1774","DBPedia","Gold"
"1775","DBPedia","Gold"
"1776","DBPedia","Gold"
"1777","DBPedia","Gold"
"1778","DBPedia","Gold"
"1779","DBPedia","Gold"
"1780","DBPedia","Gold"
"1781","DBPedia","Gold"
"1782","DBPedia","Gold"
"1783","DBPedia","Gold"
"1784","DBPedia","Gold"
"1785","DBPedia","Gold"
"1786","DBPedia","Gold"
"1787","DBPedia","Gold"
"1788","DBPedia","Gold"
"1789","DBPedia","Gold"
"1790","DBPedia","Gold"
"1791","DBPedia","Gold"
"1792","DBPedia","Gold"
"1793","DBPedia","Gold"
"1794","DBPedia","Gold"
"1795","DBPedia","Gold"
"1796","DBPedia","Gold"
"1797","DBPedia","Gold"
"1798","DBPedia","Gold"
"1799","DBPedia","Gold"
"1800","DBPedia","Gold"
"1801","DBPedia","Gold"
"1802","DBPedia","Gold"
"1803","DBPedia","Gold"
"1804","DBPedia","Gold"
"1805","DBPedia","Gold"
"1806","DBPedia","Gold"
"1807","DBPedia","Gold"
"1808","DBPedia","Gold"
"1809","DBPedia","Gold"
"1810","DBPedia","Gold"
"1811","DBPedia","Gold"
"1812","DBPedia","Gold"
"1813","DBPedia","Gold"
"1814","DBPedia","Gold"
"1815","DBPedia","Gold"
"1816","DBPedia","Gold"
"1817","DBPedia","Gold"
"1818","DBPedia","Gold"
"1819","DBPedia","Gold"
"1820","DBPedia","Gold"
"1821","DBPedia","Gold"
"1822","DBPedia","Gold"
"1823","DBPedia","Gold"
"1824","DBPedia","Gold"
"1825","DBPedia","Gold"
"1826","DBPedia","Gold"
"1827","DBPedia","Gold"
"1828","DBPedia","Gold"
"1829","DBPedia","Gold"
"1830","DBPedia","Gold"
"1831","DBPedia","Gold"
"1832","DBPedia","Gold"
"1833","DBPedia","Gold"
"1834","DBPedia","Gold"
"1835","DBPedia","Gold"
"1836","DBPedia","Gold"
"1837","DBPedia","Gold"
"1838","DBPedia","Gold"
"1839","DBPedia","Gold"
"1840","DBPedia","Gold"
"1841","DBPedia","Gold"
"1842","DBPedia","Gold"
"1843","DBPedia","Gold"
"1844","DBPedia","Gold"
"1845","DBPedia","Gold"
"1846","DBPedia","Gold"
"1847","DBPedia","Gold"
"1848","DBPedia","Gold"
"1849","DBPedia","Gold"
"1850","DBPedia","Gold"
"1851","DBPedia","Gold"
"1852","DBPedia","Gold"
"1853","DBPedia","Gold"
"1854","DBPedia","Gold"
"1855","DBPedia","Gold"
"1856","DBPedia","Gold"
"1857","DBPedia","Gold"
"1858","DBPedia","Gold"
"1859","DBPedia","Gold"
"1860","DBPedia","Gold"
"1861","DBPedia","Gold"
"1862","DBPedia","Gold"
"1863","DBPedia","Gold"
"1864","DBPedia","Gold"
"1865","DBPedia","Gold"
"1866","DBPedia","Gold"
"1867","DBPedia","Gold"
"1868","DBPedia","Gold"
"1869","DBPedia","Gold"
"1870","DBPedia","Gold"
"1871","DBPedia","Gold"
"1872","DBPedia","Gold"
"1873","DBPedia","Gold"
"1874","DBPedia","Gold"
"1875","DBPedia","Gold"
"1876","DBPedia","Gold"
"1877","DBPedia","Gold"
"1878","DBPedia","Gold"
"1879","DBPedia","Gold"
"1880","DBPedia","Gold"
"1881","DBPedia","Gold"
"1882","DBPedia","Gold"
"1883","DBPedia","Gold"
"1884","DBPedia","Gold"
"1885","DBPedia","Gold"
"1886","DBPedia","Gold"
"1887","DBPedia","Gold"
"1888","DBPedia","Gold"
"1889","DBPedia","Gold"
"1890","DBPedia","Gold"
"1891","DBPedia","Gold"
"1892","DBPedia","Gold"
"1893","DBPedia","Gold"
"1894","DBPedia","Gold"
"1895","DBPedia","Gold"
"1896","DBPedia","Gold"
"1897","DBPedia","Gold"
"1898","DBPedia","Gold"
"1899","DBPedia","Gold"
"1900","DBPedia","Gold"
"1901","DBPedia","Gold"
"1902","DBPedia","Gold"
"1903","DBPedia","Gold"
"1904","DBPedia","Gold"
"1905","DBPedia","Gold"
"1906","DBPedia","Gold"
"1907","DBPedia","Gold"
"1908","DBPedia","Gold"
"1909","DBPedia","Gold"
"1910","DBPedia","Gold"
"1911","DBPedia","Gold"
"1912","DBPedia","Gold"
"1913","DBPedia","Gold"
"1914","DBPedia","Gold"
"1915","DBPedia","Gold"
"1916","DBPedia","Gold"
"1917","DBPedia","Gold"
"1918","DBPedia","Gold"
"1919","DBPedia","Gold"
"1920","DBPedia","Gold"
"1921","DBPedia","Gold"
