ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal,BirthYear
94205,"William James ""Billy"" Pett",M,32,NA,NA,Great Britain,GBR,1906 Summer,1906,Summer,Athina,Cycling,Cycling Men's 20 kilometres,Gold,1874
94206,Giovanni Pettenella,M,21,178,73,Italy,ITA,1964 Summer,1964,Summer,Tokyo,Cycling,Cycling Men's Sprint,Gold,1943
94208,Bjarne Viktor Pettersen,M,20,NA,NA,Norway,NOR,1912 Summer,1912,Summer,Stockholm,Gymnastics,"Gymnastics Men's Team All-Around, Free System",Gold,1892
94209,Brit Pettersen (-Tofte),F,18,174,58,Norway,NOR,1980 Winter,1980,Winter,Lake Placid,Cross Country Skiing,Cross Country Skiing Women's 4 x 5 kilometres Relay,Bronze,1962
94210,Karin Pettersen (-Ryen),F,23,169,64,Norway,NOR,1988 Summer,1988,Summer,Seoul,Handball,Handball Women's Handball,Silver,1965
94211,Kurt Arne Pettersn,M,32,NA,NA,Sweden,SWE,1948 Summer,1948,Summer,London,Wrestling,"Wrestling Men's Bantamweight, Greco-Roman",Gold,1916
94212,Marianne Iren Pettersen,F,21,171,64,Norway,NOR,1996 Summer,1996,Summer,Atlanta,Football,Football Women's Football,Bronze,1975
94217,ystein Pettersen,M,27,181,83,Norway,NOR,2010 Winter,2010,Winter,Vancouver,Cross Country Skiing,Cross Country Skiing Men's Team Sprint,Gold,1983
94219,"Per Helmer ""Pelle"" Petterson",M,32,177,74,Humbug V,SWE,1964 Summer,1964,Summer,Tokyo,Sailing,Sailing Mixed Two Person Keelboat,Bronze,1932
94221,Erik Albert Pettersson,M,34,NA,NA,Sweden,SWE,1920 Summer,1920,Summer,Antwerpen,Weightlifting,Weightlifting Men's Middleweight,Bronze,1886
94222,John Arvid Josef Pettersson,M,19,NA,NA,Sweden,SWE,1912 Summer,1912,Summer,Stockholm,Cycling,"Cycling Men's Road Race, Team",Gold,1893
94224,Carl Axel Fredrik Pettersson,M,49,NA,NA,Sweden,SWE,1924 Winter,1924,Winter,Chamonix,Curling,Curling Men's Curling,Silver,1875
94227,Erik Hkan Pettersson (-Fglum),M,20,180,67,Sweden,SWE,1964 Summer,1964,Summer,Tokyo,Cycling,Cycling Men's 100 kilometres Team Time Trial,Bronze,1944
94230,Gsta Artur Roland Pettersson,M,23,189,75,Sweden,SWE,1964 Summer,1964,Summer,Tokyo,Cycling,Cycling Men's 100 kilometres Team Time Trial,Bronze,1941
94231,Gta Elisabeth Pettersson (-Frisk),F,25,NA,NA,Sweden,SWE,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Women's Team Portable Apparatus,Gold,1927
94234,Johan Hjalmar Pettersson,M,21,NA,NA,Sweden,SWE,1928 Summer,1928,Summer,Amsterdam,Cycling,"Cycling Men's Road Race, Team",Bronze,1907
94235,Ingvar Albin Henrik Pettersson,M,38,174,64,Sweden,SWE,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's 50 kilometres Walk,Bronze,1926
94238,Pr Johan Pettersson (Petersson-),M,23,181,82,Sweden,SWE,1996 Summer,1996,Summer,Atlanta,Handball,Handball Men's Handball,Silver,1973
94241,Josefin Kristin Pettersson (-Fagrell),F,18,168,64,Sweden,SWE,2002 Winter,2002,Winter,Salt Lake City,Ice Hockey,Ice Hockey Women's Ice Hockey,Bronze,1984
94242,Lars Erik Pettersson,M,26,NA,NA,Sweden,SWE,1952 Winter,1952,Winter,Oslo,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze,1926
94243,Lars-Gunnar Pettersson,M,27,183,83,Sweden,SWE,1988 Winter,1988,Winter,Calgary,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze,1961
94244,Ingvar Lennart Pettersson,M,29,186,75,Sweden,SWE,1980 Summer,1980,Summer,Moskva,Modern Pentathlon,Modern Pentathlon Men's Team,Bronze,1951
94251,Ronald Erik Pettersson,M,28,180,82,Sweden,SWE,1964 Winter,1964,Winter,Innsbruck,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver,1936
94252,Sten Karl Leopold Pettersson,M,21,190,79,Sweden,SWE,1924 Summer,1924,Summer,Paris,Athletics,Athletics Men's 110 metres Hurdles,Bronze,1903
94254,Sture Helge Vilhelm Pettersson (-Fglum),M,22,188,75,Sweden,SWE,1964 Summer,1964,Summer,Tokyo,Cycling,Cycling Men's 100 kilometres Team Time Trial,Bronze,1942
94257,Tomas Rune Pettersson (-Fglum),M,21,186,69,Sweden,SWE,1968 Summer,1968,Summer,Mexico City,Cycling,Cycling Men's 100 kilometres Team Time Trial,Silver,1947
94258,"Wivi Mathilda ""Wivan"" Pettersson (-Frunck)",F,20,NA,NA,Sweden,SWE,1924 Summer,1924,Summer,Paris,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Bronze,1904
94259,Elin Ann-Sofi Pettersson-Colling (-Saltin),F,20,NA,NA,Sweden,SWE,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Women's Team Portable Apparatus,Gold,1932
94265,Leonardo Pettinari,M,27,181,71,Italy,ITA,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Lightweight Double Sculls,Silver,1973
94273,Aleksey Yevgenyevich Petukhov,M,26,176,82,Russia,RUS,2010 Winter,2010,Winter,Vancouver,Cross Country Skiing,Cross Country Skiing Men's Team Sprint,Bronze,1984
94276,Stanislav Afanasyevich Petukhov,M,22,185,89,Soviet Union,URS,1960 Winter,1960,Winter,Squaw Valley,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze,1938
94284,Yelena Vladimirovna Petushkova (-Brumel-),F,27,160,65,Soviet Union,URS,1968 Summer,1968,Summer,Mexico City,Equestrianism,"Equestrianism Mixed Dressage, Team",Silver,1941
94285,Barbara Petzold (-Beyer),F,20,157,48,East Germany,GDR,1976 Winter,1976,Winter,Innsbruck,Cross Country Skiing,Cross Country Skiing Women's 4 x 5 kilometres Relay,Bronze,1956
94315,"Kimberley Marie ""Kim"" Peyton (-McDonald)",F,15,178,64,United States,USA,1972 Summer,1972,Summer,Munich,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Gold,1957
94318,Tibor Pzsa,M,28,191,85,Hungary,HUN,1964 Summer,1964,Summer,Tokyo,Fencing,"Fencing Men's Sabre, Individual",Gold,1936
94320,Alfredo Pezzana,M,43,NA,NA,Italy,ITA,1936 Summer,1936,Summer,Berlin,Fencing,"Fencing Men's epee, Team",Gold,1893
94323,Paola Pezzo,F,27,178,58,Italy,ITA,1996 Summer,1996,Summer,Atlanta,Cycling,"Cycling Women's Mountainbike, Cross-Country",Gold,1969
94326,"Jeffrey A. ""Jeff"" Pfaendtner",M,29,183,73,United States,USA,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Men's Lightweight Coxless Fours,Bronze,1967
94327,Gnther Pfaff,M,29,177,73,Austria,AUT,1968 Summer,1968,Summer,Mexico City,Canoeing,"Canoeing Men's Kayak Doubles, 1,000 metres",Bronze,1939
94333,Stefan Pfannmller,M,23,180,75,Germany,GER,2004 Summer,2004,Summer,Athina,Canoeing,"Canoeing Men's Canadian Singles, Slalom",Bronze,1981
94336,Anna Pfeffer,F,23,168,67,Hungary,HUN,1968 Summer,1968,Summer,Mexico City,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",Silver,1945
94338,Thomas Pfeffer,M,22,191,105,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Shooting,"Shooting Mixed Running Target, 50 metres",Silver,1958
94343,Jrg Pfeifer,M,24,177,67,East Germany,GDR,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's 4 x 100 metres Relay,Silver,1952
94348,Stefan Pfeiffer,M,18,190,80,West Germany,FRG,1984 Summer,1984,Summer,Los Angeles,Swimming,"Swimming Men's 1,500 metres Freestyle",Bronze,1966
94362,Otto Pfister,M,23,NA,NA,Switzerland,SUI,1924 Summer,1924,Summer,Paris,Gymnastics,Gymnastics Men's Team All-Around,Bronze,1901
94372,Franz Pfnr,M,27,NA,NA,Germany,GER,1936 Winter,1936,Winter,Garmisch-Partenkirchen,Alpine Skiing,Alpine Skiing Men's Combined,Gold,1909
94375,Cornelia Pfohl (-Griem),F,25,175,58,Germany,GER,1996 Summer,1996,Summer,Atlanta,Archery,Archery Women's Team,Silver,1971
94379,Frank Pftze,M,21,184,74,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Silver,1959
94393,Alexandre Emmanuel Pharamond,M,23,164,70,Union des Socits Franais de Sports Athletiques,FRA,1900 Summer,1900,Summer,Paris,Rugby,Rugby Men's Rugby,Gold,1877
94403,Brian Eric Phelps,M,16,168,67,Great Britain,GBR,1960 Summer,1960,Summer,Roma,Diving,Diving Men's Platform,Bronze,1944
94404,"Jaycie Lynn Phelps (-McClure, -Marus)",F,16,NA,NA,United States,USA,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Women's Team All-Around,Gold,1980
94405,Mason Elliott Phelps,M,18,NA,NA,Western Golf Association-1,USA,1904 Summer,1904,Summer,St. Louis,Golf,Golf Men's Team,Gold,1886
94406,"Michael Fred Phelps, II",M,19,193,91,United States,USA,2004 Summer,2004,Summer,Athina,Swimming,Swimming Men's 200 metres Freestyle,Bronze,1985
94409,"Richard Lawson Phelps, Jr.",M,27,185,75,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Modern Pentathlon,Modern Pentathlon Men's Team,Bronze,1961
94416,Erin Ashley Phenix,F,19,178,63,United States,USA,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Gold,1981
94421,"Patrick ""Paddy"" Philbin",M,33,NA,98,Liverpool Police Team-2,GBR,1908 Summer,1908,Summer,London,Tug-Of-War,Tug-Of-War Men's Tug-Of-War,Silver,1875
94426,Asha Solette Philip,F,25,164,67,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 4 x 100 metres Relay,Bronze,1991
94433,Rainer Philipp,M,25,182,88,West Germany,FRG,1976 Winter,1976,Winter,Innsbruck,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze,1951
94446,"Maria Johanna ""Zus"" Philipsen-Braun",F,16,170,NA,Netherlands,NED,1928 Summer,1928,Summer,Amsterdam,Swimming,Swimming Women's 400 metres Freestyle,Silver,1912
94459,Andr Lamar Phillips,M,29,188,84,United States,USA,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 400 metres Hurdles,Gold,1959
94464,Brenda Joan Phillips,F,22,155,49,Zimbabwe,ZIM,1980 Summer,1980,Summer,Moskva,Hockey,Hockey Women's Hockey,Gold,1958
94469,Dwight D. Phillips,M,26,185,73,United States,USA,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's Long Jump,Gold,1978
94471,Erin Victoria Phillips,F,23,173,70,Australia,AUS,2008 Summer,2008,Summer,Beijing,Basketball,Basketball Women's Basketball,Silver,1985
94472,Frederick Gordon Phillips,M,24,NA,NA,Wales-4,GBR,1908 Summer,1908,Summer,London,Hockey,Hockey Men's Hockey,Bronze,1884
94482,"Joseph ""Joe"" Phillips",M,25,NA,NA,India,IND,1936 Summer,1936,Summer,Berlin,Hockey,Hockey Men's Hockey,Gold,1911
94483,Karen Anne Phillips (-Higgison),F,18,170,58,Australia,AUS,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 200 metres Butterfly,Silver,1966
94487,Mark Anthony Peter Phillips,M,23,185,79,Great Britain,GBR,1972 Summer,1972,Summer,Munich,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Gold,1949
94497,Zara Anne Elizabeth Phillips (-Tindall),F,31,168,64,Great Britain,GBR,2012 Summer,2012,Summer,London,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Silver,1981
94498,William Philo,M,26,NA,NA,Great Britain,GBR,1908 Summer,1908,Summer,London,Boxing,Boxing Men's Middleweight,Bronze,1882
94504,Davis Welsh Phinney,M,25,172,75,United States,USA,1984 Summer,1984,Summer,Los Angeles,Cycling,Cycling Men's 100 kilometres Team Time Trial,Bronze,1959
94531,Oleksandr Serhiyovych P'iatnytsia,M,27,186,90,Ukraine,UKR,2012 Summer,2012,Summer,London,Athletics,Athletics Men's Javelin Throw,Silver,1985
94549,Matteo Piano,M,25,208,102,Italy,ITA,2016 Summer,2016,Summer,Rio de Janeiro,Volleyball,Volleyball Men's Volleyball,Silver,1991
94554,Bartosz Mariusz Piasecki,M,25,196,80,Norway,NOR,2012 Summer,2012,Summer,London,Fencing,"Fencing Men's epee, Individual",Silver,1987
94563,Andrzej Ryszard Pitkowski,M,22,169,68,Poland,POL,1956 Summer,1956,Summer,Melbourne,Fencing,"Fencing Men's Sabre, Team",Silver,1934
94573,Geoffrey William Picard,M,21,192,89,United States,USA,1964 Summer,1964,Summer,Tokyo,Rowing,Rowing Men's Coxless Fours,Bronze,1943
94575,Michelle Picard,F,20,163,68,United States,USA,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver,1994
94576,Vincenzo Picardi,M,24,164,52,Italy,ITA,2008 Summer,2008,Summer,Beijing,Boxing,Boxing Men's Flyweight,Bronze,1984
94579,Franck Piccard,M,23,182,70,France,FRA,1988 Winter,1988,Winter,Calgary,Alpine Skiing,Alpine Skiing Men's Downhill,Bronze,1965
94584,Achille Piccini,M,24,180,75,Italy,ITA,1936 Summer,1936,Summer,Berlin,Football,Football Men's Football,Gold,1912
94585,Amelia Piccinini,F,31,NA,NA,Italy,ITA,1948 Summer,1948,Summer,London,Athletics,Athletics Women's Shot Put,Silver,1917
94601,"Rafael ""Pichichi"" Moreno Aranzadi",M,27,NA,NA,Spain,ESP,1920 Summer,1920,Summer,Antwerpen,Football,Football Men's Football,Silver,1893
94607,Walter Georg Pichler,M,24,177,71,West Germany,FRG,1984 Winter,1984,Winter,Sarajevo,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,Bronze,1960
94623,"Stephen ""Steve"" Pickell",M,18,NA,NA,Canada,CAN,1976 Summer,1976,Summer,Montreal,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Silver,1958
94640,Karel Zdenk Piman,M,31,173,73,Czechoslovakia,TCH,1964 Summer,1964,Summer,Tokyo,Football,Football Men's Football,Silver,1933
94641,Josep Pic Llad,M,28,NA,NA,Spain,ESP,1992 Summer,1992,Summer,Barcelona,Water Polo,Water Polo Men's Water Polo,Silver,1964
94642,Charline Picon,F,31,169,57,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Sailing,Sailing Women's Windsurfer,Gold,1985
94643,Philippe Flix mile Picon,M,45,NA,NA,Rose Pompon,FRA,1920 Summer,1920,Summer,Antwerpen,Sailing,Sailing Mixed 6.5 metres,Silver,1875
94644,Patrick Picot,M,28,177,76,France,FRA,1980 Summer,1980,Summer,Moskva,Fencing,"Fencing Men's epee, Team",Gold,1952
94648,Olena Mykhailivna Pidhrushna,F,27,176,65,Ukraine,UKR,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Women's 4 x 6 kilometres Relay,Gold,1987
94650,Valeriy Vasylovych Pidluzhniy,M,27,175,68,Soviet Union,URS,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's Long Jump,Bronze,1953
94653,Luisito Pi,M,22,183,57,Dominican Republic,DOM,2016 Summer,2016,Summer,Rio de Janeiro,Taekwondo,Taekwondo Men's Flyweight,Bronze,1994
94665,Christian Albert Piek,M,31,NA,NA,Belgium,BEL,1920 Summer,1920,Summer,Antwerpen,Tug-Of-War,Tug-Of-War Men's Tug-Of-War,Bronze,1889
94673,Silke Pielen (-Rogatko),F,16,170,64,West Germany,FRG,1972 Summer,1972,Summer,Munich,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Bronze,1956
94676,Christiane Pielke,F,21,178,62,West Germany,FRG,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Bronze,1963
94685,Ccile Pieper,F,21,166,56,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Hockey,Hockey Women's Hockey,Bronze,1995
94689,Fritz Felix Piepes,M,25,NA,NA,Austria,AUT,1912 Summer,1912,Summer,Stockholm,Tennis,Tennis Men's Doubles,Silver,1887
94693,Emanuela Pierantozzi,F,23,170,78,Italy,ITA,1992 Summer,1992,Summer,Barcelona,Judo,Judo Women's Middleweight,Silver,1969
94696,Jack Warren Pierce,M,29,185,84,United States,USA,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's 110 metres Hurdles,Bronze,1963
94711,Gastone Pierini,M,32,167,66.5,Italy,ITA,1932 Summer,1932,Summer,Los Angeles,Weightlifting,Weightlifting Men's Lightweight,Bronze,1900
94713,Blake Pieroni,M,20,188,86,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Gold,1996
94722,Gabriel Pierre Lazo,M,33,176,97,Cuba,CUB,2000 Summer,2000,Summer,Sydney,Baseball,Baseball Men's Baseball,Silver,1967
94749,"Johannes Aloysius Maria ""Jan"" Pieterse",M,21,175,70,Netherlands,NED,1964 Summer,1964,Summer,Tokyo,Cycling,Cycling Men's 100 kilometres Team Time Trial,Gold,1943
94761,"Alexander ""Alex"" Pietrangelo",M,24,190,96,Canada,CAN,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold,1990
94769,Silvio Pietroboni,M,24,NA,NA,Italy,ITA,1928 Summer,1928,Summer,Amsterdam,Football,Football Men's Football,Bronze,1904
94774,Frdric Pietruszka,M,22,176,69,France,FRA,1976 Summer,1976,Summer,Montreal,Fencing,"Fencing Men's Foil, Team",Bronze,1954
94777,Jerzy Pietrzyk,M,21,190,76,Poland,POL,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's 4 x 400 metres Relay,Silver,1955
94778,Zbigniew Pietrzykowski,M,22,181,81,Poland,POL,1956 Summer,1956,Summer,Melbourne,Boxing,Boxing Men's Light-Middleweight,Bronze,1934
94781,Eckehard Pietzsch,M,32,187,86,East Germany,GDR,1972 Summer,1972,Summer,Munich,Volleyball,Volleyball Men's Volleyball,Silver,1940
94782,Jochen Pietzsch,M,20,176,73,East Germany-1,GDR,1984 Winter,1984,Winter,Sarajevo,Luge,Luge Mixed (Men)'s Doubles,Bronze,1964
94784,Alberto Pigaiani,M,28,174,131,Italy,ITA,1956 Summer,1956,Summer,Melbourne,Weightlifting,Weightlifting Men's Heavyweight,Bronze,1928
94793,Ermanno Pignatti,M,35,NA,71,Italy,ITA,1956 Summer,1956,Summer,Melbourne,Weightlifting,Weightlifting Men's Middleweight,Bronze,1921
94794,Paola Pigni (-Cacchi),F,26,168,55,Italy,ITA,1972 Summer,1972,Summer,Munich,Athletics,"Athletics Women's 1,500 metres",Bronze,1946
94795,Krisztina Pigniczki-Sepsi,F,24,171,66,Hungary,HUN,2000 Summer,2000,Summer,Sydney,Handball,Handball Women's Handball,Silver,1976
94799,Ugo Pignotti,M,29,170,NA,Italy,ITA,1928 Summer,1928,Summer,Amsterdam,Fencing,"Fencing Men's Foil, Team",Gold,1899
94802,Denis Pigott,M,29,173,68,Australia,AUS,1976 Summer,1976,Summer,Montreal,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Bronze,1947
94812,"Herman Matinpoika ""Hermanni"" Pihlajamki",M,28,NA,NA,Finland,FIN,1932 Summer,1932,Summer,Los Angeles,Wrestling,"Wrestling Men's Featherweight, Freestyle",Gold,1904
94813,Kustaa Kustaanpoika Pihlajamki,M,22,169,61,Finland,FIN,1924 Summer,1924,Summer,Paris,Wrestling,"Wrestling Men's Bantamweight, Freestyle",Gold,1902
94816,Antti Sakari Pihlstrm,M,29,180,82,Finland,FIN,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze,1985
94822,Peetu Ilari Piiroinen,M,21,165,60,Finland,FIN,2010 Winter,2010,Winter,Vancouver,Snowboarding,Snowboarding Men's Halfpipe,Silver,1989
94824,Duko Pijetlovi,M,23,197,97,Serbia,SRB,2008 Summer,2008,Summer,Beijing,Water Polo,Water Polo Men's Water Polo,Bronze,1985
94825,Gojko Pijetlovi,M,28,194,92,Serbia,SRB,2012 Summer,2012,Summer,London,Water Polo,Water Polo Men's Water Polo,Bronze,1984
94827,"Marinus Augustinus Josephus ""Ren"" Pijnen",M,22,175,72,Netherlands,NED,1968 Summer,1968,Summer,Mexico City,Cycling,Cycling Men's 100 kilometres Team Time Trial,Gold,1946
94828,"Johannes Baptist Nobertus ""Jan"" Pijnenburg",M,22,NA,NA,Netherlands,NED,1928 Summer,1928,Summer,Amsterdam,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Silver,1906
94833,Jesse Reynolds Pike,M,21,NA,NA,United States,USA,1912 Summer,1912,Summer,Stockholm,Cycling,"Cycling Men's Road Race, Team",Bronze,1891
94841,Aavo Pikkuus,M,21,178,76,Soviet Union,URS,1976 Summer,1976,Summer,Montreal,Cycling,Cycling Men's 100 kilometres Team Time Trial,Gold,1955
94846,Noelle Pikus-Pace,F,31,178,73,United States,USA,2014 Winter,2014,Winter,Sochi,Skeleton,Skeleton Women's Skeleton,Silver,1983
94863,Helena Pilejczyk (Majcher-),F,28,159,51,Poland,POL,1960 Winter,1960,Winter,Squaw Valley,Speed Skating,"Speed Skating Women's 1,500 metres",Bronze,1932
94865,Paul Henry Pilgrim,M,20,180,75,New York Athletic Club,USA,1904 Summer,1904,Summer,St. Louis,Athletics,"Athletics Men's 4 mile, Team",Gold,1884
94866,Vladimir Mikhaylovich Pilguy,M,24,184,77,Soviet Union,URS,1972 Summer,1972,Summer,Munich,Football,Football Men's Football,Bronze,1948
94883,Gyrgy Piller (Jekelfalussy-),M,33,NA,NA,Hungary,HUN,1932 Summer,1932,Summer,Los Angeles,Fencing,"Fencing Men's Sabre, Individual",Gold,1899
94886,Pietro Piller Cottrer,M,27,180,70,Italy,ITA,2002 Winter,2002,Winter,Salt Lake City,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,Silver,1975
94887,Julien Pillet,M,22,184,75,France,FRA,2000 Summer,2000,Summer,Sydney,Fencing,"Fencing Men's Sabre, Team",Silver,1978
94892,Luc Camille Fernand Pillot,M,25,182,72,France,FRA,1984 Summer,1984,Summer,Los Angeles,Sailing,Sailing Mixed Two Person Dinghy,Bronze,1959
94893,Axel Peter Pilmark,M,22,NA,NA,Denmark,DEN,1948 Summer,1948,Summer,London,Football,Football Men's Football,Bronze,1926
94902,Denis Sergeyevich Pimankov,M,21,190,87,Russia,RUS,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Silver,1975
94903,Nikolay Igoryevich Pimenov,M,22,190,86,Soviet Union,URS,1980 Summer,1980,Summer,Moskva,Rowing,Rowing Men's Coxless Pairs,Silver,1958
94904,Yury Igoryevich Pimenov,M,22,196,94,Soviet Union,URS,1980 Summer,1980,Summer,Moskva,Rowing,Rowing Men's Coxless Pairs,Silver,1958
94905,Fernando Ismael Fernandes Pimenta,M,22,178,81,Portugal,POR,2012 Summer,2012,Summer,London,Canoeing,"Canoeing Men's Kayak Doubles, 1,000 metres",Silver,1990
94913,William Edwin Pimm,M,43,168,NA,Great Britain,GBR,1908 Summer,1908,Summer,London,Shooting,"Shooting Men's Small-Bore Rifle, 50 and 100 yards, Team",Gold,1865
94924,Bernardo Jos Piango Figuera,M,20,165,54,Venezuela,VEN,1980 Summer,1980,Summer,Moskva,Boxing,Boxing Men's Bantamweight,Silver,1960
94925,Cesare Pinarello,M,19,NA,NA,Italy,ITA,1952 Summer,1952,Summer,Helsinki,Cycling,"Cycling Men's Tandem Sprint, 2,000 metres",Bronze,1933
94932,Ren Pinchart,M,28,NA,NA,Belgium,BEL,1920 Summer,1920,Summer,Antwerpen,Gymnastics,"Gymnastics Men's Team All-Around, Swedish System",Bronze,1892
94941,Demetrius Rashad Pinder,M,23,178,70,Bahamas,BAH,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 4 x 400 metres Relay,Gold,1989
94942,"Allen Gerald ""Gerry"" Pinder",M,19,173,75,Canada,CAN,1968 Winter,1968,Winter,Grenoble,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze,1949
94943,"Herbert Charles ""Herb"" Pinder, Jr.",M,21,180,77,Canada,CAN,1968 Winter,1968,Winter,Grenoble,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze,1947
94947,Adam Robert Pine,M,24,183,80,Australia,AUS,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Gold,1976
94948,Allison Marie Pineau,F,27,181,66,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Handball,Handball Women's Handball,Silver,1989
94955,Hctor Mauricio Pineda,M,21,169,70,Argentina,ARG,1996 Summer,1996,Summer,Atlanta,Football,Football Men's Football,Silver,1975
94966,"Elisabeth ""Eli"" Pinedo Senz",F,31,175,68,Spain,ESP,2012 Summer,2012,Summer,London,Handball,Handball Women's Handball,Bronze,1981
94967,Timir Alekseyevich Pinegin,M,33,164,65,Tornado,URS,1960 Summer,1960,Summer,Roma,Sailing,Sailing Mixed Two Person Keelboat,Gold,1927
